propertyId,postalCode,typeOfProperty,subtypeOfProperty,price,typeOfSale,numberOfRooms,livingArea,equippedKitchen,furnished,openFire,garden,surfaceOfGood,numberOfFacades,swimmingPool,stateOfBuilding,terraceSurface,hasBasement,hasDisabledAccess,hasLift,livingRoomSurface,electricalInstallationCertificate,gScore,heatingType,hasHeatPump,hasPhotovoltaicPanels,hasThermicPanels,hasDoubleGlazing,epcScore,primaryEnergyConsumptionPerSqm,renovationObligation,cadastralIncome,parkingCountIndoor,parkingCountOutdoor
20634800,8400,0,0,275000,0,3,174.0,-1,0,0,-1,165.0,-1,0,1,0,-1,0,1,0,1,-1,3,-1,-1,-1,1,6,617,1,-1,1,0
20634802,5100,1,1,230000,0,5,98.0,1,0,0,0,98.0,2,0,2,0,1,0,1,0,1,-1,0,0,0,0,1,2,94,-1,-1,0,1
20634804,2060,1,1,239000,0,5,68.0,1,0,0,0,68.0,-1,0,2,0,1,0,0,0,-1,-1,0,0,0,0,1,2,-1,0,-1,0,0
20634807,4800,0,0,189000,0,11,257.0,1,0,0,-1,90.0,2,0,1,30,1,0,0,20,1,-1,0,-1,-1,-1,1,3,233,-1,745,0,0
20634808,2140,1,1,229000,0,4,88.0,1,0,0,0,88.0,2,0,-1,3,-1,0,0,0,1,1,0,-1,-1,-1,1,2,181,0,958,0,0
20634810,4100,1,1,179000,0,6,103.0,-1,0,0,0,103.0,2,0,-1,0,-1,0,0,21,0,-1,0,0,0,0,1,4,327,-1,1,0,0
20634811,4100,1,1,219000,0,8,127.0,-1,0,0,0,127.0,2,0,-1,0,-1,0,0,27,0,-1,0,0,0,0,1,4,261,-1,1,0,0
20634814,4800,0,0,359000,0,7,188.0,1,0,0,240,301.0,4,0,4,11,1,0,0,33,1,-1,-1,-1,-1,-1,1,4,334,-1,-1,0,0
20634815,1800,1,1,310000,0,3,104.0,-1,0,0,0,104.0,-1,0,1,11,-1,-1,-1,0,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,0,0
20634821,4845,0,14,439000,0,9,385.0,1,0,0,1000,1588.0,4,0,1,65,1,0,0,42,1,-1,1,-1,-1,-1,1,3,236,-1,1202,1,1
20634823,8210,0,14,465000,0,1,178.0,-1,0,0,-1,2129.0,4,0,2,0,-1,0,0,0,-1,0,-1,-1,-1,-1,0,6,511,1,-1,0,0
20634825,1000,1,1,475000,0,1,100.0,-1,0,0,0,100.0,-1,0,2,2,-1,0,1,0,-1,0,0,-1,0,0,1,0,94,-1,-1,0,0
20634826,8500,0,0,275000,0,1,150.0,-1,0,0,-1,120.0,4,0,2,0,-1,0,0,0,-1,0,0,-1,1,0,1,2,169,0,643,0,0
20634827,8860,0,0,560000,0,1,286.0,-1,0,0,-1,746.0,3,0,-1,0,-1,0,0,0,-1,1,-1,-1,-1,-1,0,3,292,0,-1,0,0
20634835,2500,1,1,495000,0,1,146.0,-1,0,0,0,146.0,2,0,2,11,-1,0,1,44,-1,2,0,-1,0,0,1,2,-1,0,-1,2,1
20634837,8020,1,1,275000,0,9,94.0,1,0,0,0,94.0,-1,0,1,0,-1,-1,-1,28,1,2,0,0,0,0,1,3,205,0,745,1,0
20634838,9032,0,0,399000,0,4,141.0,-1,0,0,39,111.0,-1,0,1,0,-1,0,0,0,-1,0,-1,1,1,0,-1,-1,-1,-1,-1,0,0
20634844,9000,1,1,349000,0,15,94.0,-1,0,0,0,94.0,-1,0,4,0,1,-1,1,28,1,1,-1,0,0,0,-1,1,92,0,1271,0,0
20634846,9000,0,0,470000,0,6,188.0,-1,0,0,-1,55.0,-1,0,-1,0,-1,0,0,0,1,0,-1,0,0,0,-1,4,354,0,354,0,0
20634848,1330,0,4,335000,0,9,87.0,2,0,0,395,562.0,4,0,0,20,-1,0,0,32,1,-1,0,-1,-1,-1,1,5,395,-1,1474,1,4
20634851,2040,0,0,435000,0,6,164.0,3,0,0,270,425.0,2,0,2,20,-1,0,0,34,1,0,-1,1,-1,1,1,0,-1,0,-1,0,1
20634853,4920,1,1,149000,0,4,103.0,2,0,0,0,103.0,-1,0,0,0,-1,0,0,30,-1,-1,3,-1,-1,-1,1,5,423,-1,441,0,0
20634854,8820,0,0,352500,0,1,136.0,-1,0,0,-1,490.0,3,0,2,9,-1,0,0,0,-1,-1,0,-1,1,0,1,-1,-1,-1,-1,0,1
20634860,9032,0,0,406000,0,4,144.0,-1,0,0,40,111.0,-1,0,1,0,-1,0,0,0,-1,0,-1,1,1,0,-1,-1,-1,-1,-1,0,0
20634869,3660,0,0,565000,0,6,226.0,-1,0,0,-1,1028.0,4,0,-1,0,-1,0,0,0,-1,0,-1,-1,-1,-1,-1,1,-1,0,1182,0,0
20634872,3941,0,0,519000,0,7,285.0,3,0,0,-1,1376.0,4,0,2,0,1,0,0,0,-1,0,0,-1,-1,1,1,2,194,0,-1,1,0
20634878,9041,0,0,249000,0,8,142.0,-1,0,0,90,260.0,-1,0,0,0,-1,0,0,0,1,0,-1,0,0,0,-1,6,624,1,532,0,0
20634879,3740,0,0,229000,0,7,252.0,2,0,0,1500,1741.0,4,0,1,32,1,0,0,45,-1,-1,1,-1,-1,-1,1,6,585,1,-1,2,0
20634881,2620,0,0,199000,0,11,231.0,-1,0,0,-1,130.0,-1,0,3,0,1,0,0,0,1,0,-1,0,0,0,-1,6,603,1,880,0,0
20634883,9400,1,1,290000,0,4,98.0,1,0,0,0,98.0,2,0,1,6,-1,0,0,0,1,2,3,-1,-1,-1,1,2,198,0,842,1,1
20634884,2300,0,0,349000,0,5,157.0,-1,0,0,-1,147.0,3,0,2,0,-1,0,0,0,-1,-1,0,-1,-1,-1,1,2,175,0,-1,1,0
20634888,2140,1,1,279000,0,4,89.0,3,0,0,0,89.0,2,0,-1,3,-1,0,0,0,1,1,0,-1,-1,-1,1,2,139,0,910,0,0
20634889,2140,1,1,219000,0,3,52.0,1,0,0,49,52.0,2,0,-1,0,-1,0,0,0,1,1,0,-1,-1,-1,1,2,145,0,831,1,0
20634891,2230,0,0,795000,0,1,320.0,-1,0,0,-1,2759.0,4,0,2,0,-1,0,0,0,-1,0,1,-1,0,0,1,4,308,0,-1,0,0
20634892,3940,0,0,219000,0,4,155.0,-1,0,0,-1,610.0,4,0,0,0,1,0,0,0,-1,0,1,-1,-1,-1,-1,6,721,1,599,1,0
20634893,3680,1,18,275000,0,6,144.0,3,0,0,0,144.0,2,0,1,0,1,-1,-1,0,1,0,0,-1,-1,-1,1,2,169,0,867,0,2
20634897,1030,1,1,195000,0,6,65.0,1,0,0,0,65.0,2,0,0,2,-1,0,0,14,0,-1,0,-1,-1,-1,-1,-1,494,-1,-1,0,0
20634911,7390,0,0,77500,0,3,124.0,-1,0,0,-1,-1.0,2,0,3,0,-1,0,0,0,1,-1,0,-1,-1,-1,-1,6,506,-1,349,0,0
20634912,1800,1,1,295000,0,4,75.0,-1,0,0,0,75.0,-1,0,1,18,-1,-1,1,36,1,0,-1,0,0,0,-1,2,132,0,785,0,0
20634913,9450,1,1,249000,0,6,106.0,2,0,0,0,106.0,-1,0,1,0,-1,-1,-1,47,1,0,0,-1,-1,-1,1,2,146,0,944,1,0
20634914,9300,1,1,249000,0,6,106.0,2,0,0,0,106.0,-1,0,1,0,-1,-1,-1,47,1,0,0,-1,-1,-1,1,2,146,0,944,1,0
20634915,8450,1,1,199000,0,5,67.0,-1,0,0,0,67.0,-1,0,1,0,-1,-1,1,0,-1,-1,-1,1,0,0,-1,2,199,0,-1,0,1
20634921,1180,1,1,655000,0,9,171.0,1,0,0,0,171.0,-1,0,-1,32,1,0,1,45,1,-1,0,0,0,0,1,3,-1,-1,4116,2,0
20634922,2050,1,1,255000,0,8,62.0,-1,0,0,0,62.0,-1,0,1,11,-1,-1,1,0,1,0,-1,0,0,0,-1,1,48,0,-1,0,0
20634925,2050,1,1,470000,0,10,133.0,-1,0,0,0,133.0,-1,0,4,0,-1,1,1,0,1,-1,3,0,0,0,1,3,214,0,-1,1,0
20634928,6060,0,0,169900,0,8,270.0,1,0,0,540,698.0,3,0,1,78,1,0,0,30,-1,-1,0,-1,-1,-1,1,5,362,-1,-1,2,1
20634936,2050,0,0,549000,0,14,158.0,-1,0,0,45,137.0,-1,0,1,9,-1,0,0,20,1,0,-1,0,0,0,-1,0,-10,-1,1432,0,0
20634937,2200,0,0,438000,0,16,146.0,-1,0,0,-1,1121.0,-1,0,1,0,-1,0,0,0,1,0,-1,1,0,0,-1,1,84,0,-1,0,1
20634941,7390,0,0,105000,0,3,179.0,-1,0,0,-1,-1.0,2,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,5,410,-1,699,1,0
20634947,3300,0,0,375000,0,1,227.0,-1,0,0,51,130.0,2,0,2,0,1,0,0,35,-1,1,0,-1,1,0,1,2,169,0,745,0,0
20634948,2640,0,0,390000,0,5,158.0,1,0,0,-1,-1.0,-1,0,-1,19,-1,0,0,0,1,0,-1,1,-1,-1,1,1,-1,0,-1,1,0
20634960,3630,1,19,289000,0,1,161.0,-1,0,0,0,161.0,-1,0,1,0,-1,0,0,0,-1,2,0,-1,0,0,1,2,138,0,911,1,0
20634962,3583,1,1,315000,0,1,114.0,-1,0,0,0,114.0,-1,0,2,19,1,0,1,33,-1,0,0,-1,0,0,1,1,94,0,865,0,3
20634963,3580,1,1,275000,0,1,102.0,-1,0,0,0,102.0,-1,0,1,8,1,0,1,29,-1,0,0,-1,0,0,1,2,134,0,1006,1,2
20634973,8400,0,0,235000,0,5,111.0,-1,0,0,-1,111.0,1,0,1,1,-1,0,0,0,1,-1,0,0,0,0,1,4,327,0,375,0,0
20634976,3270,1,1,256000,0,3,91.0,-1,0,0,0,91.0,-1,0,1,14,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
20634983,1460,0,0,315000,0,5,130.0,1,0,0,50,450.0,3,0,-1,70,-1,0,0,44,-1,-1,1,0,0,0,0,6,460,-1,669,1,3
20634984,3730,0,0,420000,0,4,202.0,-1,0,0,-1,462.0,3,0,-1,0,-1,0,0,0,-1,-1,-1,1,1,0,0,0,-1,0,-1,0,0
20634985,2640,1,1,455000,0,6,117.0,1,0,0,0,117.0,2,0,-1,12,-1,-1,1,0,1,0,-1,1,-1,-1,1,1,-1,0,-1,1,0
20634989,4140,0,0,495000,0,7,149.0,1,0,0,-1,-1.0,2,0,-1,24,-1,1,0,24,1,-1,0,-1,-1,-1,1,2,114,-1,947,0,1
20634990,6717,1,19,225000,0,2,67.0,2,0,0,0,67.0,4,0,1,0,-1,0,0,0,1,-1,-1,0,0,0,-1,4,320,-1,-1,1,0
20634992,4000,1,1,199000,0,3,65.0,-1,0,0,0,65.0,2,0,1,0,-1,-1,-1,0,-1,-1,0,0,-1,-1,1,5,31358,-1,710,0,0
20634995,1200,1,1,330000,0,5,90.0,1,0,0,0,90.0,2,0,1,30,-1,1,1,0,-1,-1,3,0,0,0,1,6,-1,-1,-1,0,0
20634999,6700,0,14,450000,0,9,215.0,5,0,0,1,335.0,3,0,1,1,1,0,0,0,-1,-1,0,0,1,0,1,2,139,-1,836,1,1
20635007,1500,0,0,255000,0,5,87.0,3,0,0,-1,42.0,2,0,4,0,1,0,0,0,1,0,-1,-1,-1,-1,1,3,283,0,-1,0,0
20635008,4140,0,0,189000,0,4,125.0,3,0,0,-1,-1.0,3,0,5,0,-1,0,0,0,1,-1,1,0,-1,-1,1,4,29066,-1,260,1,0
20635016,4690,0,0,286000,0,6,130.0,0,0,0,50,158.0,2,0,-1,12,-1,0,0,27,1,-1,-1,1,-1,-1,1,0,43,-1,138,0,0
20635017,4050,0,14,365000,0,8,0.0,1,0,0,-1,1585.0,4,0,0,0,1,0,0,0,-1,-1,1,0,-1,0,1,-1,581,-1,1524,1,1
20635021,8400,1,1,209000,0,3,0.0,-1,0,0,0,0.0,-1,0,1,0,-1,-1,-1,0,-1,0,0,-1,-1,-1,1,2,137,0,800,0,0
20635024,6952,0,0,135000,0,3,53.0,-1,0,0,-1,750.0,4,0,3,0,-1,0,0,19,1,-1,2,-1,-1,-1,1,-1,901,-1,196,0,1
20635027,3290,1,1,295000,0,6,100.0,-1,0,0,0,100.0,2,0,4,1,1,0,1,0,1,-1,-1,1,0,0,0,2,137,0,1143,1,0
20635032,5300,1,19,339000,0,5,171.0,1,0,0,0,171.0,-1,0,1,25,-1,-1,-1,87,-1,-1,0,-1,-1,-1,1,2,120,-1,1585,0,0
20635035,9700,0,0,599000,0,6,338.0,1,0,0,-1,1250.0,4,0,1,0,-1,0,0,0,-1,0,1,-1,-1,-1,-1,5,441,1,-1,0,0
20635039,2060,1,18,199000,0,5,67.0,2,0,0,0,67.0,2,0,1,8,1,-1,-1,0,1,1,0,-1,-1,-1,1,2,177,0,-1,0,0
20635040,2060,1,1,149000,0,3,41.0,2,0,0,0,41.0,2,0,1,0,1,-1,-1,0,1,1,0,-1,-1,-1,1,2,114,0,-1,0,0
20635041,4500,0,0,99000,0,5,251.0,-1,0,0,-1,250.0,3,0,-1,0,1,0,0,0,0,-1,1,0,0,0,1,6,430,-1,649,0,0
20635043,2610,1,1,275000,0,3,124.0,1,0,0,30,124.0,2,0,1,9,-1,1,1,0,1,1,3,-1,-1,-1,-1,2,128,0,775,0,1
20635044,3920,0,0,359000,0,5,306.0,-1,0,0,-1,605.0,4,0,-1,0,1,0,0,0,0,0,1,0,0,1,1,5,481,-1,1,1,0
20635045,2018,1,22,875000,0,6,207.0,1,0,0,0,207.0,-1,0,1,0,1,-1,1,0,1,0,0,-1,-1,-1,1,3,233,0,2468,1,0
20635052,6120,0,14,200000,0,9,0.0,1,0,0,1,705.0,4,0,3,0,1,0,0,24,-1,-1,1,0,0,0,1,5,64254,-1,862,1,1
20635054,4100,1,1,145000,0,5,54.0,-1,0,0,0,54.0,-1,0,-1,5,1,1,1,28,-1,-1,-1,0,0,0,1,4,273,-1,649,0,0
20635055,8430,1,1,185000,0,3,48.0,-1,0,0,0,48.0,-1,0,4,0,-1,-1,1,0,-1,0,-1,-1,-1,-1,1,2,105,0,681,0,0
20635057,2060,1,1,149000,0,3,36.0,2,0,0,0,36.0,2,0,1,5,1,-1,-1,0,1,1,0,-1,-1,-1,1,2,187,0,-1,0,0
20635076,6880,1,1,269900,0,4,99.0,-1,0,0,0,99.0,-1,0,-1,21,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0
20635096,2000,1,1,295000,0,3,64.0,1,0,0,0,64.0,2,0,2,0,-1,1,1,0,1,2,0,-1,-1,-1,1,1,46,0,-1,1,0
20635098,2000,1,20,365000,0,3,130.0,-1,0,0,0,130.0,2,0,2,0,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,3,214,0,-1,0,0
20635102,1040,1,19,995000,0,5,198.0,3,0,0,0,198.0,-1,0,2,42,1,0,1,0,1,-1,0,-1,-1,-1,1,2,90,-1,-1,0,0
20635103,7700,0,0,229000,0,6,168.0,1,0,0,260,375.0,2,0,2,40,-1,0,0,52,1,-1,0,-1,-1,-1,1,2,121,-1,504,1,0
20635104,8570,1,1,245000,0,4,100.0,3,0,0,0,100.0,4,0,2,0,-1,-1,-1,0,-1,-1,0,-1,-1,-1,1,3,261,0,-1,0,0
20635111,5020,0,0,470000,0,9,177.0,0,0,0,1056,1056.0,4,0,2,0,-1,0,0,25,1,-1,-1,-1,-1,-1,1,1,62,-1,-1,0,0
20635135,9120,0,0,435000,0,5,135.0,3,0,0,100,189.0,2,0,2,30,-1,0,0,0,1,-1,0,-1,-1,-1,1,1,23,0,-1,0,0
20635136,1190,1,1,229000,0,4,65.0,1,0,0,0,65.0,3,0,1,9,1,1,1,30,1,-1,1,-1,-1,-1,1,5,271,-1,-1,0,0
20635140,4052,0,4,380000,0,7,106.0,1,0,0,589,969.0,4,0,1,87,-1,1,0,16,-1,-1,3,-1,-1,-1,1,-1,656,-1,-1,2,4
20635141,6001,0,13,349000,0,10,290.0,1,0,0,300,510.0,2,0,2,40,1,0,0,43,1,-1,0,-1,-1,1,1,6,435,-1,1323,1,1
20635143,1741,0,0,335000,0,7,230.0,0,0,0,250,443.0,3,0,-1,0,-1,0,0,51,0,0,-1,-1,-1,-1,-1,-1,-1,-1,577,2,0
20635147,4000,1,1,361500,0,3,108.0,-1,0,0,0,108.0,-1,0,-1,11,-1,1,1,0,1,-1,-1,1,0,0,0,0,-1,-1,-1,1,0
20635173,1082,1,1,235000,0,4,80.0,-1,0,0,0,80.0,-1,0,4,8,1,-1,1,28,1,-1,0,-1,-1,-1,1,4,176,-1,1269,0,0
20635176,2850,0,0,279000,0,6,142.0,2,0,0,100,183.0,2,0,1,0,1,0,0,30,1,0,0,-1,-1,-1,1,4,342,0,361,0,0
20635177,2845,0,0,309000,0,6,102.0,2,0,0,119,189.0,2,0,1,0,-1,0,0,28,1,0,0,-1,-1,-1,1,3,243,0,-1,0,0
20635180,8560,0,0,189000,0,5,192.0,-1,0,0,-1,515.0,-1,0,1,0,1,0,0,0,-1,2,0,-1,-1,-1,1,6,524,1,349,1,0
20635183,4845,0,0,415839,0,5,0.0,-1,0,0,-1,1367.0,4,0,-1,0,-1,0,0,0,1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,1,2
20635188,4920,0,5,243000,0,6,78.0,1,0,0,-1,500.0,4,0,1,12,-1,0,0,27,1,-1,3,-1,-1,-1,1,3,245,-1,435,1,2
20635191,3700,0,0,339000,0,6,166.0,0,0,0,250,433.0,2,0,1,0,-1,0,0,45,1,0,0,-1,-1,-1,1,2,131,0,-1,0,0
20635199,5630,0,4,329000,0,6,121.0,3,0,0,-1,3800.0,4,0,-1,0,-1,0,0,55,-1,-1,-1,-1,1,-1,1,0,25,-1,-1,0,0
20635202,5150,0,0,195000,0,7,150.0,1,0,0,150,300.0,2,0,1,15,1,0,0,19,1,-1,1,-1,-1,-1,1,5,364,-1,312,0,0
20635208,8310,1,18,305000,0,9,0.0,-1,0,0,0,0.0,-1,0,1,0,-1,-1,1,0,1,0,-1,-1,-1,-1,-1,2,173,0,-1,0,0
20635209,7760,0,0,230000,0,4,115.0,2,0,0,-1,389.0,3,0,1,0,1,0,0,0,1,-1,1,-1,-1,-1,1,-1,818,-1,307,2,2
20635210,7500,1,1,500000,0,6,190.0,1,0,0,0,190.0,2,0,1,8,1,-1,1,63,-1,-1,-1,-1,-1,-1,1,2,100,-1,1925,1,0
20635215,4101,0,0,165000,0,7,132.0,-1,0,0,100,165.0,3,0,3,0,1,0,0,14,-1,-1,1,0,0,0,1,-1,532,-1,416,0,0
20635216,4540,0,0,129000,0,5,106.0,-1,0,0,-1,428.0,4,0,-1,0,-1,0,0,0,1,-1,1,0,0,0,1,6,497,-1,437,0,0
20635221,4100,1,1,225000,0,6,144.0,1,0,0,0,144.0,3,0,-1,12,-1,-1,-1,23,0,-1,0,-1,-1,-1,1,3,183,-1,744,0,0
20635229,9400,0,0,349000,0,4,169.0,-1,0,0,-1,236.0,2,0,2,0,1,0,0,0,-1,0,-1,-1,-1,-1,1,3,283,0,798,0,0
20635230,1180,1,22,380000,0,6,104.0,3,0,0,0,104.0,4,0,2,15,1,1,1,43,1,-1,0,0,0,0,1,-1,509,-1,1690,1,0
20635243,1400,1,1,179000,0,4,55.0,1,0,0,0,55.0,2,0,1,0,1,0,0,25,1,-1,0,-1,-1,-1,1,3,173,-1,729,0,0
20635246,2070,1,1,260000,0,4,84.0,1,0,0,0,84.0,2,0,-1,12,-1,0,0,0,0,0,0,0,0,0,1,2,162,-1,1,0,0
20635247,1081,1,1,265000,0,4,92.0,3,0,0,0,92.0,-1,0,1,2,1,0,1,0,1,-1,0,0,0,0,1,3,-1,-1,-1,1,1
20635249,8560,0,0,194000,0,4,146.0,-1,0,0,-1,140.0,-1,0,1,0,1,0,0,0,-1,-1,0,-1,-1,-1,1,4,371,0,-1,0,0
20635252,1190,1,22,380000,0,6,104.0,3,0,0,0,104.0,4,0,2,15,1,1,1,43,1,-1,0,0,0,0,0,-1,509,-1,1690,1,0
20635261,2812,0,0,349000,0,9,219.0,2,0,0,-1,172.0,3,0,4,30,1,0,0,45,1,0,0,-1,-1,-1,1,4,324,0,912,0,2
20635277,8790,0,0,475000,0,1,354.0,-1,0,0,-1,770.0,4,0,1,0,-1,0,0,0,-1,1,0,-1,1,0,1,4,383,0,884,2,5
20635278,1170,0,0,790000,0,10,232.0,1,0,0,-1,-1.0,2,0,4,0,1,0,0,0,1,-1,0,0,1,0,1,1,29,-1,-1,0,0
20635284,8200,0,0,185000,0,1,95.0,-1,0,0,-1,160.0,4,0,1,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,280,0,0
20635287,1030,1,1,179000,0,3,45.0,1,0,0,0,45.0,2,0,-1,0,-1,-1,-1,0,-1,-1,0,0,0,0,0,-1,-1,-1,-1,0,0
20635288,9473,1,1,220000,0,5,83.0,1,0,0,0,83.0,3,0,1,5,-1,-1,0,20,-1,0,3,-1,-1,-1,-1,4,325,0,776,1,0
20635292,9000,0,14,1245000,0,20,350.0,-1,0,0,-1,930.0,-1,0,-1,0,-1,0,0,0,1,0,-1,0,0,0,-1,6,812,1,-1,2,0
20635294,3500,0,0,325000,0,1,0.0,-1,0,0,-1,1562.0,3,0,1,0,-1,0,0,0,-1,0,0,-1,0,0,1,4,382,0,-1,0,0
20635295,9000,1,1,295000,0,5,83.0,-1,0,0,0,83.0,-1,0,3,0,-1,-1,-1,0,1,0,-1,0,0,0,-1,6,880,1,-1,0,0
20635297,9831,0,0,475000,0,13,134.0,-1,0,0,-1,475.0,-1,0,1,0,-1,0,0,0,1,0,-1,0,0,0,-1,2,141,0,-1,0,0
20635298,9100,0,13,545000,0,1,250.0,-1,0,0,-1,239.0,4,0,1,55,1,0,0,30,-1,0,-1,-1,-1,-1,1,4,342,0,1130,0,2
20635299,9000,1,1,330000,0,10,71.0,-1,0,0,0,71.0,-1,0,1,8,-1,-1,1,0,1,2,-1,0,0,0,-1,1,55,0,718,0,1
20635300,9900,0,0,170000,0,6,0.0,1,0,0,-1,75.0,2,0,-1,10,-1,0,0,22,1,-1,0,0,0,0,0,-1,-1,-1,-1,0,0
20635301,9470,1,1,220000,0,5,83.0,1,0,0,0,83.0,3,0,1,5,-1,-1,0,20,-1,0,3,-1,-1,-1,-1,4,325,0,776,1,0
20635306,9000,1,1,380000,0,10,84.0,-1,0,0,0,84.0,-1,0,-1,0,1,-1,1,0,1,2,-1,0,0,0,-1,1,75,0,743,0,1
20635307,4550,1,1,259000,0,7,80.0,-1,0,0,0,80.0,-1,0,-1,0,-1,-1,-1,35,-1,-1,1,0,0,0,1,5,391,-1,-1,1,0
20635311,2140,1,1,169000,0,9,109.0,-1,0,0,0,109.0,-1,0,-1,0,-1,-1,1,42,1,0,-1,0,0,0,-1,2,195,0,820,0,0
20635316,9000,0,0,570000,0,14,134.0,-1,0,0,-1,54.0,-1,0,4,0,1,0,0,0,1,0,-1,0,0,0,-1,2,190,0,441,0,0
20635317,2100,0,0,439000,0,11,265.0,-1,0,0,104,199.0,-1,0,4,0,1,0,0,24,-1,1,-1,0,0,0,-1,2,171,0,1051,0,0
20635318,1315,0,14,460000,0,6,160.0,-1,0,0,-1,1140.0,4,0,2,0,-1,0,0,0,-1,-1,1,-1,-1,-1,1,3,240,-1,1137,1,2
20635322,9000,1,22,895000,0,13,175.0,-1,0,0,0,175.0,-1,0,2,34,-1,-1,1,0,1,0,-1,0,0,0,-1,2,197,0,1730,1,0
20635323,8300,1,1,735000,0,11,78.0,-1,0,0,0,78.0,2,0,4,0,1,1,1,0,1,0,-1,0,0,0,-1,2,170,0,959,0,0
20635328,8800,1,1,158000,0,9,92.0,-1,0,0,0,92.0,-1,0,1,4,1,-1,1,27,1,0,-1,0,0,0,1,2,165,0,1070,0,0
20635331,9300,1,1,150000,0,7,86.0,-1,0,0,0,86.0,-1,0,-1,0,1,-1,-1,27,-1,0,-1,0,0,0,-1,6,659,1,242,0,0
20635332,8531,0,0,285000,0,11,175.0,1,0,0,175,307.0,-1,0,1,30,-1,0,0,32,1,-1,0,0,0,0,1,3,246,0,463,1,0
20635337,6000,1,1,105000,0,9,67.0,-1,0,0,0,67.0,-1,0,4,0,1,-1,1,0,1,-1,-1,0,0,0,-1,5,392,-1,917,0,0
20635339,8340,0,0,360000,0,1,95.0,-1,0,0,-1,82.0,2,0,2,0,-1,0,0,0,-1,0,0,-1,0,0,1,2,163,0,417,0,0
20635340,8691,0,0,390000,0,16,160.0,-1,0,0,-1,861.0,-1,0,4,0,1,0,0,0,1,0,-1,0,0,0,-1,2,186,0,495,1,3
20635341,2040,1,1,335000,0,4,95.0,-1,0,0,0,95.0,-1,0,1,22,-1,-1,-1,0,-1,1,-1,1,1,0,-1,-1,-1,-1,-1,0,0
20635342,9000,1,1,447000,0,9,124.0,-1,0,0,0,124.0,-1,0,1,40,1,-1,-1,0,1,0,-1,0,0,0,-1,3,248,0,963,0,0
20635350,9000,1,1,465000,0,11,95.0,-1,0,0,0,95.0,-1,0,4,25,1,-1,1,0,1,0,-1,1,1,0,-1,1,30,0,-1,0,0
20635352,2060,1,1,239000,0,7,115.0,-1,0,0,0,115.0,-1,0,0,0,1,-1,1,38,1,0,-1,0,0,0,-1,2,145,0,1160,0,0
20635353,8660,1,22,485000,0,5,75.0,-1,0,0,0,75.0,-1,0,4,0,-1,0,1,0,1,-1,-1,1,0,0,-1,2,192,0,-1,0,0
20635354,1080,1,1,420000,0,12,86.0,1,0,0,0,86.0,-1,0,1,8,1,0,1,29,1,-1,0,0,0,0,1,3,107,-1,1317,0,1
20635356,3500,1,19,680000,0,4,265.0,-1,0,0,0,265.0,-1,0,-1,0,-1,-1,1,0,1,-1,-1,0,0,0,-1,-1,-1,-1,-1,0,0
20635357,2000,1,1,279000,0,6,83.0,-1,0,0,0,83.0,-1,0,1,0,-1,-1,-1,28,1,2,-1,0,1,0,-1,2,183,0,244,0,0
20635358,9000,0,14,985000,0,16,429.0,-1,0,0,70,317.0,-1,0,-1,0,1,0,0,0,1,2,-1,1,0,0,-1,4,358,0,2317,0,0
20635363,9000,1,1,1095000,0,13,186.0,-1,0,0,0,186.0,-1,0,2,9,-1,-1,1,0,1,1,-1,0,0,0,-1,-1,-1,-1,-1,0,0
20635366,9000,1,1,975000,0,12,171.0,-1,0,0,0,171.0,-1,0,4,8,-1,-1,1,0,1,1,-1,0,0,0,-1,2,133,0,-1,0,0
20635368,9000,1,1,445000,0,11,103.0,-1,0,0,0,103.0,-1,0,1,0,1,-1,1,0,1,0,-1,0,0,0,-1,3,286,0,-1,1,0
20635369,2930,1,1,399000,0,10,105.0,1,0,0,0,105.0,2,0,1,0,-1,-1,-1,0,0,0,0,0,0,0,1,3,291,0,934,0,0
20635370,9185,0,0,275000,0,16,162.0,1,0,0,-1,367.0,-1,0,3,0,1,0,0,0,1,0,1,0,0,0,1,6,607,1,629,1,2
20635374,2100,1,1,210000,0,2,71.0,-1,0,0,0,71.0,-1,0,2,8,-1,0,1,29,0,2,0,-1,0,0,1,2,184,0,941,1,0
20635378,5000,1,1,149000,0,4,53.0,3,0,0,0,53.0,-1,0,1,0,-1,0,1,21,1,-1,0,0,0,0,1,2,118,-1,1055,0,0
20635379,2020,1,1,199000,0,5,74.0,1,0,0,0,74.0,-1,0,2,0,1,0,1,0,1,-1,0,0,0,0,1,-1,-1,-1,-1,0,0
20635382,2100,0,0,240000,0,6,140.0,1,0,0,121,221.0,2,0,3,0,1,0,0,33,-1,1,-1,-1,-1,-1,1,6,-1,1,647,0,0
20635387,3500,0,0,297000,0,1,171.0,-1,0,0,250,540.0,3,0,1,0,1,0,0,41,-1,0,0,-1,0,0,1,6,513,1,850,1,0
