id,subtype,bedroomCount,postCode,habitableSurface,hasDressingRoom,buildingCondition,buildingConstructionYear,facedeCount,hasHeatPump,hasPhotovoltaicPanels,hasThermicPanels,kitchenType,landSurface,parkingCountOutdoor,hasOffice,toiletCount,hasSwimmingPool,hasFireplace,terraceSurface,price,epc_kwh
20583823,347187,3,2189,151,0,266634,1954,3,0,0,0,270162,1000,0,0,1,0,0,0,207000,500
20644852,347187,3,2189,126,0,395196,2024,3,1,0,1,336419,432,0,0,2,0,0,18,317500,225
20511622,347187,3,2189,160,0,337048,2020,4,0,0,0,336419,276,2,0,2,0,0,0,347000,75
20644244,347187,3,2189,126,0,395196,2024,3,1,0,1,336419,433,0,0,2,0,0,18,317500,225
20621975,347187,4,2189,144,0,337048,2025,3,1,1,0,336419,473,0,0,2,0,0,0,360000,-50
20621954,347187,4,2189,144,0,337048,2025,3,1,1,0,336419,473,0,0,2,0,0,0,363000,-50
20458472,347187,2,2189,125,0,266634,1934,3,0,0,0,336419,484,0,0,1,0,0,0,179000,500
20592894,347187,3,2189,145,0,337048,2023,3,1,0,0,336419,419,0,0,2,0,0,0,330000,225
20592893,347187,3,2189,145,0,337048,2023,3,1,0,0,336419,419,0,0,2,0,0,0,330000,225
10864112,347187,3,2189,145,0,395196,2025,3,0,0,1,422399,412,0,0,2,0,0,12,349500,225
20600264,347187,3,2189,108,0,395196,1980,3,1,0,1,336419,495,0,0,2,0,0,18,299000,225
20600263,347187,3,2189,126,0,395196,1980,3,1,0,1,336419,443,0,0,2,0,0,18,318500,225
11386468,347187,3,2189,158,0,395196,2025,3,0,0,1,422399,449,0,0,2,0,0,18,372000,225
11358370,347187,3,2189,197,0,395196,2023,3,1,0,1,266731,284,0,1,2,0,0,0,315303,225
20471581,306182,2,2189,99,0,337048,2024,3,0,1,0,336419,0,0,0,1,0,0,9,297000,225
20408971,306182,2,2189,86,0,337048,2024,3,0,1,0,336419,0,0,0,1,0,0,10,269500,225
20471589,306182,2,2189,87,0,337048,2024,3,0,1,0,336419,0,0,0,1,0,0,9,271500,225
11358374,347187,3,2189,166,0,337048,2023,2,1,0,1,266731,200,0,0,2,0,0,0,283093,225
20243261,347187,3,2189,165,0,337048,1980,2,1,0,1,422399,200,0,0,2,0,0,0,366000,75
20243260,347187,3,2189,166,0,337048,1980,2,1,0,1,422399,210,0,0,2,0,0,0,371000,75
20243250,347187,3,2189,171,0,337048,1980,3,1,0,1,422399,280,1,0,2,0,0,0,378000,75
20243256,347187,3,2189,189,0,337048,1980,2,1,0,1,422399,203,0,0,2,0,0,0,390000,75
20243257,347187,3,2189,188,0,337048,1980,3,1,0,1,422399,204,0,0,2,0,0,0,405000,75
20243253,347187,3,2189,189,0,337048,1980,3,1,0,1,422399,203,0,0,2,0,0,0,405000,75
20243259,347187,3,2189,190,0,337048,1980,3,1,0,1,422399,214,0,0,2,0,0,0,407000,75
20243249,347187,3,2189,197,0,337048,1980,3,1,0,1,422399,285,1,0,2,0,0,0,425000,75
20452801,347187,2,1827,95,0,337048,1954,2,0,0,0,336419,96,0,1,1,0,0,0,249000,225
20620243,347187,3,1827,180,0,337048,1960,3,0,0,0,270162,650,1,1,2,0,0,0,295000,225
20649255,309460,2,1827,105,0,337048,1948,2,0,0,0,336419,0,0,0,1,0,0,0,175000,225
20627726,347187,5,1827,185,0,337048,1980,3,0,0,0,270162,290,0,1,3,0,0,20,210000,225
20204048,466707,2,1827,130,0,337048,1977,3,0,0,0,336419,0,1,0,2,0,0,40,249000,225
20649130,309460,2,1827,104,0,337048,1948,2,0,0,0,336419,0,0,0,1,0,0,0,150000,225
20622898,347187,3,1827,101,0,395196,1980,2,0,0,0,336419,163,0,0,1,0,0,11,179900,225
20582560,347187,2,1827,135,0,279630,1949,2,0,0,0,336419,65,0,0,1,0,0,15,172000,225
10968439,347187,4,1827,310,0,337048,1980,2,0,0,0,336419,2455,0,1,2,0,0,0,395000,225
20500252,347187,2,1827,90,0,279630,1980,2,0,0,0,266731,104,0,0,2,0,0,0,159000,225
20590429,347187,3,1827,100,0,395196,1986,3,0,0,0,336419,0,0,0,2,0,0,60,310000,225
20452075,347187,2,1827,203,0,279630,1980,2,0,0,0,336419,1500,0,0,2,0,0,13,189000,225
20338549,347187,5,1827,310,0,337048,1955,3,0,0,0,270162,474,1,1,2,0,1,15,399000,225
20472812,347187,2,1827,112,0,347917,1980,3,0,0,0,336419,211,0,0,2,0,0,11,229000,225
20558451,347187,3,1827,132,0,337048,1980,2,0,0,0,336419,88,0,0,2,0,0,0,215000,225
20011202,347187,5,1827,186,0,266634,1945,2,0,0,0,336419,256,0,0,2,0,0,12,200000,225
20630895,347187,2,1827,170,0,337048,1980,3,0,0,0,336419,0,0,0,3,0,0,0,317000,225
20596534,347187,4,1827,199,0,337048,1932,3,0,0,0,336419,228,0,0,2,0,0,0,299000,225
20069596,347187,3,1827,190,0,337048,1918,2,0,0,0,270162,165,0,1,1,0,0,17,160000,225
20476604,347187,2,1827,95,0,279630,1980,3,0,0,0,336419,282,1,0,1,0,0,15,215000,225
20418978,347187,4,1827,155,0,337048,1980,2,0,0,0,270162,189,0,1,2,0,0,10,315000,225
20558369,309460,2,1827,101,0,337048,1850,3,0,0,0,336419,0,1,0,1,0,0,0,159000,225
20338490,309460,2,1827,80,0,337048,1980,3,0,0,0,266731,0,0,0,1,0,0,4,175000,225
20119493,347187,4,1827,160,0,279630,1930,2,0,0,0,336419,150,0,1,3,0,0,0,215000,225
20510364,417314,3,1827,109,0,337048,1980,2,0,0,0,336419,512,0,0,1,0,0,0,109000,225
20506134,347187,3,1827,152,0,337048,1980,3,0,0,0,336419,200,1,0,1,0,0,14,234000,225
20433469,347187,2,1827,104,0,337048,1956,2,0,0,0,336419,118,0,1,3,0,0,0,199000,225
20459543,347187,3,1827,111,0,266634,1980,2,0,0,0,336419,294,0,0,2,0,0,0,254000,225
20627608,347187,2,1827,70,0,337048,1980,3,0,0,0,336419,0,0,1,1,0,0,0,125000,225
20524727,309460,3,1827,109,0,337048,1980,2,0,0,0,336419,0,0,0,1,0,0,0,109000,225
20280626,347187,3,1827,130,0,337048,1980,2,0,0,0,336419,315,0,0,2,0,0,25,239000,225
20516698,309460,3,1827,114,0,337048,1980,2,0,0,0,336419,0,0,1,1,0,0,0,190000,225
11449041,309460,2,1827,66,0,395196,1980,2,0,0,0,336419,0,0,0,1,0,0,0,145000,225
20568098,354195,3,1827,111,0,266634,1972,2,0,0,0,336419,203,0,0,1,0,0,0,130000,225
20472303,309460,3,1827,86,0,266634,1980,2,0,0,0,266731,0,0,0,2,0,0,0,99000,225
20468577,347187,4,1827,154,0,279630,1933,2,0,0,0,336419,148,0,1,1,0,0,0,85000,225
20551622,309460,1,1827,35,0,337048,1980,2,0,0,0,336419,0,0,0,1,0,0,0,105000,225
11203817,309460,2,1827,80,0,337048,1980,2,0,0,0,336419,0,0,0,1,0,0,0,179000,225
20449693,309460,2,1827,82,0,337048,1980,2,0,0,0,336419,0,1,0,1,0,0,8,199000,225
11490492,417314,3,1827,135,0,337048,1980,2,0,0,0,336419,0,0,0,2,0,0,0,275000,225
20436039,309460,2,1827,86,0,337048,1980,2,0,0,0,336419,0,0,0,1,0,0,7,99000,225
20125850,525692,5,1827,304,0,395196,1980,4,0,0,0,422399,1394,0,1,2,0,1,60,585000,225
20640810,347187,3,1827,89,0,266634,1980,2,0,0,0,336419,100,0,0,1,0,0,0,139000,225
20567950,347187,2,1827,72,0,337048,1980,2,0,0,0,270162,45,0,0,3,0,0,0,135000,225
20567673,417314,2,1827,72,0,337048,1980,2,0,0,0,270162,45,0,0,3,0,0,0,135000,225
20381847,347187,5,1827,155,0,279630,1932,2,0,0,0,270162,92,0,0,3,0,0,14,155000,225
20586439,347187,3,1827,145,0,347917,1980,2,0,0,0,336419,73,0,0,2,0,0,15,219000,225
20532414,466707,1,1827,57,0,337048,1979,2,0,0,0,270162,0,0,0,1,0,0,17,149000,225
20499915,417314,4,1827,195,0,337048,1931,2,0,0,0,336419,397,0,0,2,0,0,42,339000,225
20480885,347187,5,1827,192,0,395196,2015,3,0,1,0,429914,195,1,0,2,0,0,20,385000,225
20535938,347187,2,1827,128,0,347917,1980,2,0,0,0,336419,172,0,0,2,0,0,35,259000,225
20633940,347187,3,1827,139,0,337048,1980,2,0,0,0,270162,140,0,0,1,0,0,10,148500,225
20466763,347187,5,1827,160,0,337048,1980,2,0,0,0,336419,130,0,0,2,0,0,0,245000,225
20610253,347187,4,1827,140,0,266634,1980,2,0,0,0,266731,0,0,0,1,0,0,0,180000,225
20379913,347187,2,1827,135,0,266634,1980,3,0,0,0,270162,0,0,0,1,0,0,0,189000,225
20540353,347187,2,1827,133,0,337048,1980,3,0,0,0,336419,190,0,0,1,0,0,0,275000,225
20517648,309460,2,1827,82,0,337048,1980,4,0,0,0,336419,0,0,0,1,0,0,0,169000,225
20663000,347187,3,1827,153,0,279630,1938,2,0,0,0,336419,88,2,1,1,0,0,0,199000,225
20528366,347187,3,1827,122,0,337048,1936,2,0,0,0,336419,150,0,0,2,0,0,20,265000,225
20356730,417314,2,1827,157,0,337048,2002,2,0,0,0,336419,381,3,0,2,0,0,9,320000,225
20356729,358235,2,1827,157,0,337048,2002,2,0,0,0,336419,381,3,0,2,0,0,9,320000,225
20339354,309460,2,1827,80,0,337048,1970,3,0,0,0,270162,0,2,0,1,0,0,19,165000,225
20457695,347187,2,1827,99,0,337048,1950,2,0,0,0,336419,115,0,0,1,0,0,6,215000,225
20381492,347187,3,1827,168,0,337048,1980,2,0,0,0,270162,122,0,0,2,0,0,15,189000,225
20452677,347187,1,1827,50,0,395196,1980,2,0,0,0,270162,30,0,0,1,0,0,0,144000,225
20639262,417314,3,1827,220,0,279630,1918,2,0,0,0,336419,100,0,0,3,0,0,0,289000,225
20593678,347187,3,1827,106,0,337048,1959,2,0,0,0,336419,0,0,0,2,0,0,0,240000,225
20588963,347187,2,1827,140,0,337048,1961,2,0,0,0,270162,146,1,1,2,0,0,1,225000,225
11000380,358235,2,1827,95,0,279630,1980,2,0,0,0,336419,265,0,0,3,0,0,0,345000,225
20531740,417314,4,1827,216,0,337048,1980,3,0,0,0,270162,347,0,0,2,0,0,2,299000,225
20447204,309460,2,1827,100,0,395196,2024,3,0,0,0,336419,0,0,0,1,0,0,19,235000,225
20560017,347187,3,1827,97,0,266634,1980,3,0,0,0,336419,230,0,0,1,0,0,0,118000,225
20508444,347187,3,1827,106,0,337048,1980,3,0,0,0,270162,329,0,0,2,0,0,22,180000,225
20582931,347187,2,1827,120,0,337048,2023,3,1,0,0,429914,0,0,0,2,0,0,17,339000,225
20565444,347187,2,1827,70,0,337048,1940,2,0,0,0,270162,0,0,0,1,0,0,0,149500,225
20492235,306182,2,1827,90,0,279630,1953,3,0,0,0,270162,0,0,0,1,0,0,5,149000,225
20481085,175424,3,1827,43,0,337048,1980,2,0,0,0,336419,0,0,0,1,0,0,12,115000,225
20492827,309460,2,1827,84,0,337048,2016,3,0,0,0,336419,0,1,0,1,0,0,0,239000,225
11181375,309460,2,1827,75,0,337048,1980,3,0,0,0,429914,0,0,0,1,0,0,0,159000,225
20399377,175424,1,1827,28,0,279630,1980,2,0,0,0,336419,0,0,0,1,0,0,0,70000,225
20399375,309460,1,1827,36,0,279630,1980,3,0,0,0,336419,0,0,0,1,0,0,0,90000,225
20399376,309460,1,1827,32,0,279630,1980,2,0,0,0,336419,0,0,0,1,0,0,0,80000,225
20623826,347187,3,2330,267,0,395196,1974,3,0,1,0,336419,676,0,1,1,0,0,0,580000,225
20595842,347187,3,2330,144,0,337048,2020,3,0,0,0,336419,150,0,0,1,0,0,0,262166,225
20595911,347187,3,2330,187,0,337048,2020,3,0,0,0,336419,150,0,1,3,0,0,0,281916,225
20591728,347187,3,2330,181,0,337048,2020,3,0,0,0,336419,150,0,1,3,0,0,0,273870,225
20586843,466707,3,2330,121,1,337048,2022,3,0,0,0,336419,0,0,0,1,0,0,0,368615,225
20595900,347187,4,2330,183,0,337048,2024,3,0,0,0,336419,150,0,0,1,0,0,0,275416,225
20570620,462373,3,2330,170,0,266634,1930,3,0,0,0,336419,110,0,0,1,0,0,12,299000,225
20560613,347187,3,2330,158,0,337048,1915,3,0,0,0,336419,166,0,0,2,0,0,10,275000,300
20511375,462373,4,2330,319,1,347917,1920,3,1,1,0,336419,151,0,0,3,0,0,0,469000,150
10532506,525692,3,2330,264,0,279630,1977,4,0,0,0,270162,0,2,0,1,0,0,0,325000,400
20559557,347187,7,2330,314,0,337048,1955,3,0,0,0,336419,314,0,1,2,0,0,0,435000,150
20534059,347187,3,2330,175,0,266634,1956,3,0,0,0,336419,0,0,1,1,0,0,0,225000,500
20461539,417314,3,2330,161,0,337048,2002,3,0,0,0,336419,109,0,0,1,0,0,20,350000,225
20490211,347187,5,2330,188,0,337048,1935,3,0,0,0,336419,575,0,0,1,0,0,0,405000,500
20534305,561933,3,2330,140,0,395196,1753,3,0,0,0,336419,320,0,0,2,0,0,20,470000,225
20653642,309460,2,2330,104,0,337048,1976,3,0,0,0,336419,0,1,0,1,0,0,10,269000,150
20663703,347187,3,2330,225,0,395196,1953,3,0,0,0,336419,1329,0,0,2,0,0,17,469000,300
20635869,561933,3,2330,258,1,337048,1899,3,0,1,0,336419,821,0,0,1,1,0,0,679000,150
20613328,347187,3,2330,193,0,337048,1934,3,0,1,1,336419,549,0,0,1,0,0,30,269000,300
20636122,347187,3,2330,135,0,266634,1954,2,0,0,0,336419,429,0,0,1,0,0,0,220000,400
20628707,347187,2,2330,96,0,337048,1930,3,0,0,0,336419,64,0,0,1,0,0,0,249000,150
20579973,347187,4,2330,330,1,337048,1994,3,0,0,0,336419,160,0,0,2,0,0,20,474000,150
20579966,358235,4,2330,330,1,337048,1994,3,0,0,0,336419,160,0,0,2,0,0,20,474000,150
20554712,347187,2,2330,182,0,266634,1850,3,0,0,0,270162,974,30,0,5,0,0,126,230000,500
20595899,309460,3,2330,153,1,337048,2005,3,0,0,0,336419,0,0,0,1,0,0,40,419000,150
20346419,347187,3,2330,194,0,337048,1952,3,0,0,0,336419,1098,3,0,2,0,0,0,299000,300
20632365,347187,5,2330,196,0,395196,1948,4,0,0,0,336419,705,6,0,2,0,0,0,315000,225
20623465,428164,3,2330,218,0,337048,1850,3,0,0,0,336419,2019,0,1,1,0,0,0,379900,500
20598255,462373,3,2330,238,0,266634,1875,4,0,0,0,336419,0,0,0,1,0,0,0,225000,500
20553263,309460,2,2330,85,0,337048,1979,2,0,0,0,270162,0,0,0,1,0,0,7,307000,150
11312874,309460,3,2330,93,0,337048,1990,3,0,0,0,270162,0,0,0,1,0,0,2,190000,300
20575565,309460,2,2330,80,0,337048,1972,3,0,0,0,336419,0,0,0,1,0,0,0,175000,225
20110052,347187,2,2330,81,0,279630,1945,2,0,0,0,336419,114,0,0,1,0,0,0,170000,300
20381000,306182,2,2330,84,0,337048,1980,2,0,0,0,270162,0,0,0,1,0,0,0,200000,225
20593881,525692,3,2330,187,1,337048,1992,3,0,0,0,336419,791,0,1,1,0,0,0,485000,225
20081401,309460,2,2330,95,0,337048,2024,3,0,0,0,336419,0,0,0,1,0,0,21,319865,75
20081402,309460,2,2330,113,0,337048,2024,3,0,0,0,336419,0,0,0,1,0,0,13,365329,75
20299279,358235,5,2330,149,0,337048,1952,2,0,0,0,336419,157,0,0,2,0,0,0,270000,400
11444440,347187,4,2330,200,0,337048,1980,2,0,0,0,336419,310,0,0,2,0,0,0,750000,225
20598033,309460,2,2330,120,0,395196,1980,3,0,0,0,336419,0,1,0,2,0,0,0,395000,225
20592548,347187,3,2330,230,0,395196,1899,2,0,0,0,336419,98,0,0,2,0,0,19,489000,75
20081397,309460,2,2330,95,0,337048,2024,3,0,0,0,336419,0,0,0,1,0,0,21,319865,75
20559420,347187,3,2330,185,1,337048,1962,3,0,0,0,336419,972,0,1,1,0,0,0,339000,400
20508978,525692,3,2330,222,0,395196,1974,4,1,1,0,336419,1440,2,1,3,1,0,0,569000,225
20553058,347187,5,2330,234,1,337048,1997,4,0,1,0,336419,800,0,0,2,0,0,0,420000,150
20597188,347187,3,2330,140,0,337048,2019,3,0,0,0,336419,0,0,0,2,0,0,26,369000,75
20551990,347187,3,2330,122,0,266634,1939,3,0,0,0,336419,264,0,0,1,0,0,0,185000,500
20559718,347187,3,2330,247,0,337048,1968,2,0,0,0,270162,130,0,1,2,0,0,24,299000,300
11437282,347187,4,2330,257,0,347917,1949,3,0,0,0,422399,775,0,1,3,0,0,0,315000,225
20553265,347187,3,2330,116,0,337048,1950,4,0,0,0,336419,436,0,0,1,0,0,0,239000,500
20600620,359252,1,2330,74,0,337048,1980,3,0,0,0,422399,0,0,1,2,0,0,0,239800,225
20532580,309460,2,2330,106,0,395196,1992,3,0,0,0,336419,0,0,0,1,0,0,18,245000,300
20591560,347187,2,2330,97,0,337048,1998,3,0,0,0,270162,0,0,0,2,0,0,0,180000,150
20566346,309460,2,2330,98,0,337048,2024,3,0,0,0,336419,0,0,0,1,0,0,28,285000,225
20459090,309460,2,2330,97,0,337048,2024,2,1,0,0,336419,0,0,0,1,0,0,12,404000,225
20459087,309460,3,2330,129,0,337048,2024,2,1,0,0,336419,0,0,0,2,0,0,11,570000,225
20459094,309460,1,2330,74,0,337048,2024,2,1,0,0,336419,0,0,0,1,0,0,7,275000,225
20459083,309460,2,2330,74,0,337048,2024,2,1,0,0,336419,0,0,0,1,0,0,7,275000,225
20081395,309460,2,2330,95,0,337048,2024,3,0,0,0,336419,0,0,0,1,0,0,10,300580,75
20081404,309460,2,2330,102,0,337048,2024,3,0,0,0,336419,0,0,0,1,0,0,11,317628,75
20459092,309460,1,2330,68,0,337048,2024,2,1,0,0,336419,0,0,0,1,0,0,9,294000,225
20068672,347187,3,2330,154,0,337048,2022,3,0,0,0,270162,341,0,0,2,0,0,0,340000,75
20459086,309460,1,2330,67,0,337048,2024,2,1,0,0,336419,0,0,0,1,0,0,12,310000,225
20459098,309460,2,2330,94,0,337048,2024,2,1,0,0,336419,0,0,0,1,0,0,11,400000,225
20459095,466707,2,2330,113,0,337048,2024,2,1,0,0,336419,0,0,0,1,0,0,40,594000,225
20238470,347187,3,2330,150,0,337048,2021,4,0,0,0,336419,472,0,0,2,0,0,0,371900,225
20238471,347187,3,2330,169,0,337048,2021,4,0,0,0,336419,464,0,0,2,0,0,0,392561,225
20510097,309460,2,2330,105,0,337048,1980,2,0,0,0,336419,0,0,0,1,0,0,15,265000,150
20459091,309460,1,2330,68,0,337048,2024,2,1,0,0,336419,0,0,0,1,0,0,9,294000,225
20459085,309460,2,2330,98,0,337048,2024,2,1,0,0,336419,0,0,0,1,0,0,11,390000,225
20459097,309460,3,2330,129,0,337048,2024,2,1,0,0,336419,0,0,0,1,0,0,11,500000,225
20645393,309460,1,2330,75,0,395196,1988,2,0,0,0,336419,0,0,1,2,0,0,8,199000,225
20647663,309460,2,2330,105,0,337048,1992,3,0,0,0,336419,0,0,0,1,0,0,0,159000,300
20657243,347187,4,2330,209,0,279630,1964,3,0,0,0,336419,876,0,1,2,0,0,0,279000,225
20429542,309460,2,2330,103,0,395196,1968,2,0,0,0,336419,0,0,0,1,0,0,0,238000,150
20283008,309460,3,2330,70,0,337048,1966,2,0,0,0,336419,0,0,0,1,0,0,0,155000,225
20653488,347187,4,2330,282,0,337048,1936,4,0,1,0,422399,1419,5,1,4,0,0,40,349000,150
20653493,309460,2,2330,102,0,337048,1980,2,0,0,0,422399,0,0,0,1,0,0,10,229000,150
20641370,347187,4,2330,194,0,347917,1850,2,0,0,0,422399,99,0,0,3,0,0,20,449000,225
20229782,309460,2,2330,143,1,337048,2015,3,0,0,0,336419,0,0,1,1,0,0,20,639000,75
20641886,347187,2,2330,90,0,395196,1899,2,0,0,0,336419,0,0,0,1,0,0,0,288000,150
20653765,347187,3,2330,135,0,337048,1957,3,0,0,0,336419,417,2,0,1,0,0,25,198000,400
20641883,347187,5,2330,290,0,279630,1967,4,0,0,0,336419,0,0,1,2,0,0,0,450000,300
20557146,306182,3,2330,110,0,266634,1974,3,0,0,0,336419,0,0,0,1,0,0,0,199000,300
20619400,309460,1,2330,70,0,337048,1976,3,0,0,0,336419,0,0,0,1,0,0,20,189000,150
20505877,347187,3,2330,155,0,266634,1958,3,0,0,0,270162,364,0,0,1,0,0,0,215000,500
20337885,347187,4,2330,316,0,337048,1988,3,0,0,0,336419,130,0,0,2,0,0,0,625000,150
20592597,309460,1,2330,67,0,337048,1975,3,0,0,0,270162,0,0,0,1,0,0,0,175000,150
20641869,347187,2,2330,70,0,279630,1918,3,0,0,0,336419,0,0,0,1,0,0,0,160000,225
20641860,347187,4,2330,160,0,337048,1918,3,0,0,0,336419,0,0,0,2,0,0,0,295000,400
20561104,354195,4,2330,127,0,279630,1850,2,0,0,0,336419,317,0,0,1,0,0,33,199000,300
20278446,347187,3,2330,321,0,337048,1952,3,0,0,0,336419,315,0,0,2,0,0,0,439000,300
20517051,309460,2,2330,89,0,337048,2017,4,0,0,0,336419,0,0,0,1,0,0,16,345000,75
20581031,309460,2,2330,146,0,337048,1850,3,0,0,0,336419,0,0,1,1,0,0,200,539000,75
20654261,462373,6,2330,296,0,395196,1980,3,0,1,0,336419,283,2,0,3,0,0,0,625000,150
20452833,347187,3,2330,134,0,279630,1962,3,0,0,0,270162,2820,3,0,2,0,0,0,349000,500
20537689,309460,2,2330,82,0,337048,1982,3,0,0,0,336419,0,1,0,1,0,0,0,199000,225
20349745,309460,2,2330,100,0,337048,1875,3,0,0,0,336419,0,0,0,1,0,0,27,229999,300
20287643,309460,2,2330,91,0,337048,2002,3,0,0,0,336419,0,0,0,1,0,0,0,279000,150
20533935,354195,2,2330,120,0,347917,1969,2,0,0,0,422399,72,0,0,2,0,0,19,289000,225
20514540,347187,2,2330,132,1,337048,1850,3,0,1,0,336419,309,0,0,1,0,0,21,259000,400
20515395,347187,4,2330,311,0,337048,1960,3,0,0,0,336419,170,0,0,1,0,0,7,549500,400
20018793,309460,2,2330,90,0,337048,1980,3,0,0,0,336419,0,0,0,1,0,0,10,329000,150
20475213,347187,3,2330,152,0,279630,1899,3,1,0,0,336419,120,0,0,1,0,0,0,185000,225
20402791,347187,3,2330,165,0,337048,1957,3,0,0,0,270162,300,1,0,2,0,0,0,299000,300
11247700,309460,1,2330,45,0,337048,1991,2,0,0,0,336419,0,0,0,1,0,0,0,135000,150
20093186,364618,3,2330,130,0,337048,1991,3,0,0,0,336419,0,0,0,2,0,0,3,197000,225
20558262,347187,5,2330,300,0,337048,1952,2,0,0,0,336419,315,0,1,2,0,0,36,439000,300
20518085,347187,4,2330,235,0,337048,1987,4,0,0,0,270162,0,4,0,2,0,1,0,384000,225
20441605,525692,3,2330,245,0,337048,1977,3,0,0,0,336419,3080,0,0,1,0,0,0,385000,300
20522101,347187,4,2330,190,0,337048,1962,2,0,0,0,336419,595,0,1,1,0,0,50,260000,225
20558558,347187,5,2330,275,0,347917,1953,3,0,0,0,336419,398,2,0,3,0,0,48,410000,225
20641882,309460,1,2330,73,0,337048,1980,2,0,0,1,336419,0,1,0,1,0,0,10,230000,225
20159473,347187,4,2330,218,0,266634,1938,2,0,0,0,336419,85,0,0,3,0,0,0,279000,300
20540677,347187,4,2330,200,0,395196,1980,3,0,1,0,349066,252,2,0,2,0,0,0,320000,150
20626084,347187,3,2330,150,0,395196,2011,2,0,0,0,336419,413,0,0,2,0,0,0,339000,150
20558563,347187,3,2330,120,0,347917,1930,2,0,0,0,336419,378,0,0,1,0,0,6,245000,300
20091930,347187,2,2330,270,0,337048,1850,3,0,0,0,336419,160,0,1,1,0,0,0,265000,300
20514493,347187,3,2330,110,0,337048,2016,3,0,0,0,336419,0,1,0,1,0,0,35,355000,150
20212165,347187,2,2330,150,0,347917,1964,3,1,0,1,422399,479,2,1,2,0,0,20,369000,225
20531724,347187,2,2330,108,0,337048,2024,3,1,1,0,336419,390,0,0,1,0,0,0,326000,225
20221180,347187,3,2330,160,0,337048,2023,3,1,1,0,336419,1134,0,0,2,0,0,0,449000,225
20453897,347187,3,2330,187,0,337048,1953,3,0,0,0,422399,640,2,0,2,0,0,35,279000,400
20458001,347187,4,2330,194,0,395196,1980,3,1,1,0,422399,375,2,1,2,0,0,28,378872,225
20458002,347187,4,2330,211,0,395196,1980,3,1,1,0,422399,491,2,1,2,0,0,28,396720,225
20202531,347187,4,2750,227,0,337048,1980,4,0,0,0,336419,2129,0,1,3,1,1,0,699000,225
20074134,347187,3,2750,167,0,266634,1980,3,0,0,0,336419,800,0,0,1,0,0,15,279000,225
20436818,347187,3,2750,109,0,337048,1980,3,0,0,0,336419,485,0,0,1,0,0,0,229000,225
20482869,309460,2,2750,132,0,395196,2024,4,0,0,0,336419,0,2,0,1,0,0,0,435000,225
20482868,309460,3,2750,132,0,395196,2024,4,0,0,0,336419,0,2,0,1,0,0,0,445000,225
20482874,309460,2,2750,124,0,395196,2024,4,0,0,0,336419,0,2,0,1,0,0,0,427500,225
20482870,309460,2,2750,124,0,395196,2024,4,0,0,0,336419,0,2,0,1,0,0,15,430000,225
20482872,309460,2,2750,130,0,395196,2024,4,0,0,0,336419,0,2,0,1,0,0,0,447000,225
20482871,309460,2,2750,124,0,395196,2024,4,0,0,0,336419,0,2,0,1,0,0,15,429500,225
20658953,309460,2,2750,100,0,337048,1999,3,0,0,0,336419,0,1,0,2,0,0,0,265000,225
20427930,525692,2,2750,140,0,395196,1993,4,0,0,0,336419,535,1,0,1,0,1,12,349000,225
20468875,328965,3,2750,160,0,337048,1975,4,0,0,1,336419,800,1,0,3,1,0,0,470000,225
20382234,309460,3,2750,105,0,337048,2002,3,0,0,0,336419,0,2,0,1,0,0,3,249000,225
11248688,347187,4,2750,198,0,395196,2000,4,0,1,0,349066,1100,4,0,2,0,0,75,499000,225
11304895,525692,4,2750,198,0,337048,2002,4,0,0,1,336419,1140,0,0,2,0,0,70,499000,225
20617766,347187,3,2454,144,0,337048,2012,4,0,0,0,422399,692,9,0,2,0,0,0,350000,225
20374322,309460,3,2454,108,0,337048,2022,2,0,0,0,336419,0,0,0,1,0,0,15,299170,225
20604427,525692,4,2454,176,0,395196,1980,4,0,1,0,422399,1071,2,0,3,0,0,36,480000,225
20466654,347187,3,2454,110,0,266634,1957,3,0,0,0,266731,807,0,0,1,0,0,0,265000,225
20651820,525692,3,2454,162,0,337048,2020,4,0,1,0,336419,420,2,0,2,0,0,0,449000,225
20663445,347187,3,2454,151,0,347917,1980,3,0,0,0,336419,599,0,0,2,0,0,40,295000,225
20335313,525692,2,2454,115,0,395196,1980,4,0,1,0,270162,1176,2,0,2,0,0,32,365000,225
11209037,347187,2,2454,150,0,337048,1965,4,0,0,0,336419,3498,6,0,2,0,0,0,379000,225
20371063,347187,5,2454,279,0,337048,1994,4,0,1,0,422399,3124,4,0,2,0,0,30,649000,225
20256566,561933,6,2454,217,0,279630,1970,4,0,0,0,336419,1392,6,0,4,0,1,1,550000,225
20638001,347187,3,2895,184,0,266634,1974,3,0,0,0,266731,731,2,0,2,0,1,0,249000,225
20630309,309460,3,2895,133,0,395196,2024,2,1,0,0,336419,0,1,0,2,0,0,15,498000,225
20538141,306182,2,2895,122,0,395196,2024,2,0,0,0,422399,0,1,1,2,0,0,22,455000,225
20525021,309460,3,2895,133,0,395196,2023,3,1,0,0,422399,0,1,0,2,0,0,16,499000,225
20212139,347187,4,2895,254,0,395196,1980,3,1,0,1,336419,1000,2,0,2,0,0,0,465000,225
20212203,309460,2,2895,122,0,395196,1980,3,1,1,0,422399,0,1,0,2,0,0,16,455000,225
20211846,309460,3,2895,133,0,395196,1980,3,1,1,0,422399,0,1,0,2,0,0,15,498000,225
